min_date,max_date,crop,variety,sitename,variable,method,value,n,statname,stat,treatment_id,replicate_id,study_year,min_depth,max_depth,citation,fill_status,notes,dataset_id,reported_units,observation_level,site_id,method_id,citation_id,data_origin,flags,attributes_json,source_table
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.68,1,NA,NA,conv_corn_tomato,W,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.8,1,NA,NA,conv_corn_tomato,W,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.61,1,NA,NA,conv_corn_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.67,1,NA,NA,conv_corn_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.77,1,NA,NA,conv_corn_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.33,1,NA,NA,conv_corn_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.58,1,NA,NA,conv_corn_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.74,1,NA,NA,conv_corn_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.13,1,NA,NA,conv_wheat_tomato,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.37,1,NA,NA,conv_wheat_tomato,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.51,1,NA,NA,conv_wheat_tomato,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,0.92,1,NA,NA,conv_wheat_tomato,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.01,1,NA,NA,conv_wheat_tomato,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.04,1,NA,NA,conv_wheat_tomato,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.3,1,NA,NA,conv_wheat_tomato,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.54,1,NA,NA,conv_wheat_tomato,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.65,1,NA,NA,conv_wheat_tomato,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.44,1,NA,NA,conv_wheat_tomato,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.55,1,NA,NA,conv_wheat_tomato,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.7,1,NA,NA,conv_wheat_tomato,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.2,1,NA,NA,conv_wheat_tomato,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.46,1,NA,NA,conv_wheat_tomato,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.5,1,NA,NA,conv_wheat_tomato,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.39,1,NA,NA,conv_wheat_tomato,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.43,1,NA,NA,conv_wheat_tomato,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.51,1,NA,NA,conv_wheat_tomato,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.37,1,NA,NA,conv_wheat_tomato,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.5,1,NA,NA,conv_wheat_tomato,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.55,1,NA,NA,conv_wheat_tomato,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.23,1,NA,NA,conv_wheat_tomato,E,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.27,1,NA,NA,conv_wheat_tomato,E,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.35,1,NA,NA,conv_wheat_tomato,E,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.14,1,NA,NA,conv_wheat_tomato,W,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.22,1,NA,NA,conv_wheat_tomato,W,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.55,1,NA,NA,conv_wheat_tomato,W,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,0.98,1,NA,NA,conv_wheat_tomato,W,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.24,1,NA,NA,conv_wheat_tomato,W,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.57,1,NA,NA,conv_wheat_tomato,W,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.3,1,NA,NA,conv_wheat_tomato,W,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.61,1,NA,NA,conv_wheat_tomato,W,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.62,1,NA,NA,conv_wheat_tomato,W,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.6,1,NA,NA,conv_wheat_tomato,W,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.77,1,NA,NA,conv_wheat_tomato,W,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.77,1,NA,NA,conv_wheat_tomato,W,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.33,1,NA,NA,conv_wheat_tomato,W,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.38,1,NA,NA,conv_wheat_tomato,W,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.53,1,NA,NA,conv_wheat_tomato,W,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.35,1,NA,NA,conv_wheat_tomato,W,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.46,1,NA,NA,conv_wheat_tomato,W,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.48,1,NA,NA,conv_wheat_tomato,W,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.4,1,NA,NA,conv_wheat_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.48,1,NA,NA,conv_wheat_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.59,1,NA,NA,conv_wheat_tomato,W,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.33,1,NA,NA,conv_wheat_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.5,1,NA,NA,conv_wheat_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.57,1,NA,NA,conv_wheat_tomato,W,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,0.88,1,NA,NA,rf_wheat_legume,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.2,1,NA,NA,rf_wheat_legume,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.36,1,NA,NA,rf_wheat_legume,E,19,0,15,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.3,1,NA,NA,rf_wheat_legume,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.32,1,NA,NA,rf_wheat_legume,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.44,1,NA,NA,rf_wheat_legume,E,19,15,30,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.51,1,NA,NA,rf_wheat_legume,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.52,1,NA,NA,rf_wheat_legume,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.68,1,NA,NA,rf_wheat_legume,E,19,30,60,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.55,1,NA,NA,rf_wheat_legume,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.6,1,NA,NA,rf_wheat_legume,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.89,1,NA,NA,rf_wheat_legume,E,19,60,100,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,0.97,1,NA,NA,rf_wheat_legume,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.4,1,NA,NA,rf_wheat_legume,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.59,1,NA,NA,rf_wheat_legume,E,19,100,150,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.4,1,NA,NA,rf_wheat_legume,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.42,1,NA,NA,rf_wheat_legume,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.57,1,NA,NA,rf_wheat_legume,E,19,150,200,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.4,1,NA,NA,rf_wheat_legume,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.44,1,NA,NA,rf_wheat_legume,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.64,1,NA,NA,rf_wheat_legume,E,19,200,250,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.39,1,NA,NA,rf_wheat_legume,E,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
2012-10-08,2012-10-08,NA,NA,russell_ranch_davis,bulk_density_g_cm3,soil_core,1.4,1,NA,NA,rf_wheat_legume,E,19,250,300,10.1002/ecy.2105,FILLED_DATA_PUBLICATION,NA,russell_ranch_tautges_2019,g cm-3,replicate,NA,NA,NA,NA,NA,NA,NA
